0,0253063081059772; 0,0018769108277098987
0,11330063928322495; 0,001359562415193456
0,1557888197022156; 0,0011923205709313991
0,2004778900677998; 0,0011276986593198135
0,24232231017741174; 0,0010438610870846677
0,28686832269646745; 0,0011460356834100075
0,3309934150132371; 0,0010717969143989705
0,3733137775737999; 0,0011002202044475377
0,4167208295454934; 0,0011959915865845066
0,4618115623263309; 0,0013302364163777307
0,5029709554400656; 0,0013779174934589926
0,5470987988692686; 0,001300471099295322
0,5922583094609372; 0,0013545253002727165
0,6369501309389546; 0,0012866957635084978
0,6793062579611496; 0,0012734199265728341
0,7228701233415379; 0,0011863566750097117
0,7651657258902015; 0,001243648591431978
