0,0539568345323741; 9433,96226415073
0,1133093525179856; 14150,94339622627
0,16906474820143885; 18867,924528301926
0,22122302158273377; 20754,716981131816
0,2715827338129496; 20754,7169811317
0,3219424460431654; 20754,71698113205
0,37230215827338126; 28301,886792452773
0,4316546762589928; 33962,26415094314
0,49100719424460426; 27358,49056603771
0,5467625899280575; 24528,301886792528
0,5989208633093525; 21698,113207546994
0,6402877697841727; 23584,905660377117
0,6852517985611509; 25471,698113207123
0,7212230215827338; 22641,509433962055
0,7553956834532374; 16981,13207547157
0,7841726618705036; 15094,339622641332
0,8183453237410071; 13207,547169811209
0,8758992805755393; 21698,113207546994
0,9001798561151079; 30188,679245283012
0,9424460431654674; 22641,509433962172
0,9820143884892084; 20754,71698113205
